playerId,playerName,allGoals,allGoalsMissed,allGoalsAttempted,goalConversionRate,allRunMetres,allRuns,runMetres,runs,bombKicks,bombKicksDefused,bombKicksNotDefused,chargeDowns,chargedDown,conversions,conversionsAttempts,conversionsMissed,decoys,draws,dummyHalfRuns,errors,fieldGoals,fieldGoalsAttempts,fieldGoalsMissed,fortyTwentyKicks,twentyFortyKicks,gameID,hitUps,hitUpRunMetres,ineffectiveTackles,interceptedPass,intercepts,kickMetres,kickReturnMetres,kickReturns,kicks,kicksDefused,kicksNotDefused,lineDropouts,linebreakAssists,linebreaks,mins,minutesPlayed,missedTackles,offloads,onReports,oneOnOneTackles,oppositionId,penalties,penaltiesAwarded,penaltyGoals,penaltyGoalsAttempts,penaltyGoalsMissed,points,positionId,positionName,pointsConceded,roundNumber,sentOff,sinBins,supports,tackleBreaks,tackles,teamId,tries,triesConceded,tryAssists,trySaves,postContactMetres,lineEngagedRuns,receipts,passes,dummyPasses,grubberKicks,chipKicks,crossFieldKick,forcedDropOutKicker,longKicksSpace,twoManTackles,threeManTackles,fourManPlusTackles,ptbAverage,ptbTotal,ptbZeroToOne,ptbOneToTwo,ptbTwoToThree,ptbThreeToFour,ptbFourToFive,ptbFivePlus,handlingErrors,effectiveTacklePercentage,ptbPenalties,generalPlayPenalties,foulPlayPenalties,offsidePenalties,scrumPenalties,dummyHalfRunMetres,passesPerRun,tryCause,kickPressures,kickReceiptRuns,kickReceiptMetres,wins,losses,ruckInfringements,setRestartConceded10mOffside,onePointFieldGoal,twoPointFieldGoal,onePointFieldGoalAttempted,twoPointFieldGoalAttempted,onePointFieldGoalMissed,twoPointFieldGoalMissed,kickTryAssist,kickReceipt,escapeOutOfInGoal,markers,markerTackles,breakCause,tacklerForcedDropout,forcedTurnover,tryInvolvement,linebreakInvolvement,firstTryScorer,lastTryScorer,firstScorer,lastScorer,distanceGainedFromOffload,attackingKicks,ptbOpp20m,ptbWon,ptbLost
509444,Davvy Moale,0,0,0,0.0,100,10,100,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20251110240,8,81,3,0,0,0.0,18,2,0,0,0,0,0,0,45,45,2,0,0,1,500022,0,0,0,0,0,0,500010,Prop,24,2,0,0,0,0,27,500005,0,0,0,0,31.2,0,10,0,0,0,0,0,0,0,0,0,0,3.67,10,0,0,0,8,2,0,0,84.4,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,1,6,4
504174,Keaon Koloamatangi,0,0,0,0.0,92,10,92,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20251110240,9,86,0,0,0,0.0,0,0,0,0,0,0,0,0,80,80,1,0,0,0,500022,0,0,0,0,0,0,500011,2nd Row,24,2,0,0,4,1,21,500005,0,0,0,0,33.8,1,12,4,0,0,0,0,0,0,0,0,0,3.28,7,0,2,0,3,1,1,1,95.5,0,0,0,0,0,0,0.4,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5
500149,Jai Arrow,0,0,0,0.0,77,8,77,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20251110240,8,77,1,0,0,0.0,0,0,0,0,0,0,0,0,34,34,3,0,0,1,500022,0,0,0,0,0,0,500012,2nd Row,24,2,0,0,4,1,19,500005,0,0,0,0,26.7,0,9,1,0,0,0,0,0,0,0,0,0,2.41,7,0,3,1,3,0,0,0,82.6,0,0,0,0,0,0,0.13,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,0,1,0,0,0,0,0,0,0,0,1,8,0
506446,Lachlan Hubner,0,0,0,0.0,119,14,119,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20251110240,11,100,4,0,0,0.0,0,0,0,0,0,0,0,0,51,51,1,0,0,2,500022,0,0,0,0,0,0,500013,Lock,24,2,0,0,1,2,36,500005,0,0,0,0,33.6,3,17,6,0,0,0,0,0,0,0,0,0,3.34,9,0,1,4,2,1,1,0,87.8,0,0,0,0,0,0,0.43,0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,2,6,4
507928,Jayden Sullivan,0,0,0,0.0,50,4,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20251110240,1,13,1,0,0,0.0,0,0,0,0,0,0,0,0,29,29,1,0,0,0,500022,0,0,0,0,0,0,500014,Interchange,24,2,0,0,4,1,6,500005,0,0,0,0,16.7,1,7,4,0,0,0,0,0,0,0,0,0,3.35,3,0,0,1,2,0,0,0,75.0,0,0,0,0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
501394,Siliva Havili,0,0,0,0.0,89,10,89,10,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,20251110240,8,73,0,0,0,0.0,0,0,0,0,0,0,0,0,33,33,2,0,0,0,500022,0,0,0,0,0,0,500014,Interchange,24,2,0,0,0,0,20,500005,0,0,0,0,27.0,2,17,9,0,0,0,0,0,0,0,0,0,2.27,7,0,3,3,1,0,0,1,90.9,0,0,0,0,0,0,0.9,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1,0,0,0,0,0,0,0,0,0,0,2,7,1
509529,Tallis Duncan,0,0,0,0.0,73,7,73,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,20251110240,7,73,0,0,0,0.0,0,0,0,0,1,0,0,0,32,32,0,0,0,1,500022,1,0,0,0,0,0,500014,Interchange,24,2,0,0,2,0,16,500005,0,0,0,0,29.4,0,10,3,0,0,0,0,0,0,0,0,0,3.0,6,0,1,2,3,0,0,1,100.0,0,0,1,0,0,0,0.43,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
503450,Tevita Tatola,0,0,0,0.0,69,7,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20251110240,5,44,1,0,0,0.0,25,2,0,0,0,0,0,0,31,31,0,0,0,0,500022,0,0,0,0,0,0,500014,Interchange,24,2,0,0,1,0,22,500005,0,0,0,0,20.8,0,7,0,0,0,0,0,0,0,0,0,0,3.13,7,0,0,3,3,1,0,0,95.7,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,3,6,1
500729,Clinton Gutherson,0,0,0,0.0,193,19,193,19,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20251110240,0,0,0,0,0,0.0,93,8,0,4,0,1,3,2,80,80,2,1,0,0,500005,0,0,0,0,0,0,500001,Fullback,25,2,0,0,2,7,6,500022,0,0,2,0,36.2,3,36,23,2,0,0,0,0,0,0,0,0,3.95,12,0,0,3,3,5,1,0,75.0,0,0,0,0,0,0,1.21,1,0,8,93.0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,2,1,0,0,0,0,13,0,0,1,11
509484,Tyrell Sloan,0,0,0,0.0,223,22,223,22,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20251110240,2,11,2,0,0,0.0,96,8,0,3,1,0,0,2,80,80,2,1,0,0,500005,1,0,0,0,0,8,500002,Winger,25,2,0,0,3,4,4,500022,2,0,0,0,38.8,0,25,2,0,0,0,0,0,0,0,0,0,3.61,19,0,0,7,5,5,2,1,50.0,0,0,1,0,0,17,0.09,1,0,8,96.8,0,1,0,0,0,0,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,0,0,11,0,1,5,14
504101,Moses Suli,0,0,0,0.0,91,10,91,10,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,20251110240,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,63,63,0,0,0,1,500005,0,0,0,0,0,0,500003,Centre,25,2,0,0,1,2,9,500022,0,0,1,0,36.1,0,13,3,0,0,0,0,0,0,0,0,0,4.25,8,0,0,0,3,4,1,1,100.0,0,0,0,0,0,0,0.3,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
500845,Valentine Holmes,2,3,5,40.0,168,18,168,18,0,0,0,0,0,2,5,3,2,0,1,1,0,0,0,0,0,20251110240,2,22,0,0,0,0.0,0,0,0,0,0,0,0,0,80,80,0,2,1,2,500005,1,0,0,0,0,4,500004,Centre,25,2,0,0,2,1,11,500022,0,0,0,0,57.1,1,24,7,0,0,0,0,0,0,0,0,0,2.95,14,0,0,9,3,2,0,1,100.0,0,1,0,0,0,9,0.39,0,1,0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,15,0,1,5,9
100003194,Christian Tuipulotu,0,0,0,0.0,239,18,239,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20251110240,1,4,0,0,0,0.0,0,0,0,0,0,0,0,3,80,80,1,1,0,1,500005,0,0,0,0,0,4,500005,Winger,25,2,0,0,0,4,1,500022,1,0,1,0,58.1,0,18,0,0,0,0,0,0,0,0,0,0,4.35,14,0,0,1,8,1,4,0,50.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,4,10
504363,Kyle Flanagan,0,0,0,0.0,66,10,66,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20251110240,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,80,80,1,1,0,1,500005,2,0,0,0,0,8,500006,Five-Eighth,25,2,0,0,1,2,21,500022,2,0,0,0,9.5,2,56,47,0,0,0,0,0,0,0,0,0,3.18,4,0,0,2,2,0,0,0,95.5,1,0,1,0,0,5,4.7,0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,1,1,0,0,0,0,0,0,2,2,3
505564,Lachlan Ilias,0,0,0,0.0,27,4,27,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20251110240,0,0,1,0,0,544.0,0,0,17,0,0,0,0,0,80,80,3,0,0,1,500005,0,0,0,0,0,0,500007,Halfback,25,2,0,0,0,0,20,500022,0,0,1,0,2.4,3,52,33,2,0,0,3,0,1,0,0,0,3.68,1,0,0,0,1,0,0,0,83.3,0,0,0,0,0,0,8.25,2,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,5,0,12,4,2,0,0,0,0,0,0,0,0,0,8,0,0,1
503440,Blake Lawrie,0,0,0,0.0,47,5,47,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20251110240,3,16,0,0,0,0.0,30,2,0,0,0,0,0,0,18,18,0,0,0,0,500005,0,0,0,0,0,0,500008,Prop,25,2,0,0,3,0,20,500022,0,0,0,0,12.1,0,5,0,0,0,0,0,0,0,0,0,0,3.85,5,0,0,1,3,0,1,0,100.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4
501600,Damien Cook,0,0,0,0.0,72,6,72,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20251110240,0,0,1,0,0,67.3,0,0,2,0,1,0,0,0,67,67,0,0,0,3,500005,0,0,0,0,0,0,500009,Hooker,25,2,0,0,0,1,31,500022,0,0,0,0,16.6,0,90,82,0,0,0,0,0,1,0,0,0,4.31,3,0,0,0,1,2,0,1,96.9,0,0,0,0,0,11,13.67,0,5,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,21,6,1,0,1,0,0,0,0,0,0,0,0,1,0,4
504426,Emre Guler,0,0,0,0.0,47,6,47,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20251110240,6,47,0,0,0,0.0,0,0,0,0,0,0,0,0,48,48,2,2,0,1,500005,0,0,0,0,0,0,500010,Prop,25,2,0,0,5,1,42,500022,0,0,0,0,14.1,0,10,3,0,0,0,0,0,0,0,0,0,3.42,4,0,0,1,2,1,0,0,95.5,0,0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,19,0,1,3,1
500459,Luciano Leilua,0,0,0,0.0,71,8,71,8,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,20251110240,8,71,0,0,0,0.0,0,0,0,0,0,0,0,0,80,80,2,1,0,1,500005,0,0,0,0,0,0,500011,2nd Row,25,2,0,0,2,0,25,500022,0,0,0,0,29.3,0,14,5,0,0,0,0,0,0,0,0,0,3.59,7,0,0,1,4,2,0,1,92.6,0,0,0,0,0,0,0.63,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,19,2,1,0,1,0,0,0,0,0,0,14,0,1,5,2
503528,Jaydn Su'A,0,0,0,0.0,152,18,152,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20251110240,17,147,0,0,0,0.0,0,0,0,0,0,0,0,0,80,80,1,4,0,2,500005,0,0,0,0,0,0,500012,2nd Row,25,2,0,0,4,3,37,500022,0,0,0,0,58.4,1,18,1,0,0,0,0,0,0,0,0,0,4.2,13,0,0,2,3,5,3,0,97.4,0,0,0,0,0,0,0.06,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,4,1,0,0,0,0,0,0,0,0,17,0,1,3,10
500619,Jack De Belin,0,0,0,0.0,143,15,143,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20251110240,12,125,0,0,0,0.0,0,0,0,0,0,0,0,0,60,60,1,0,0,1,500005,0,0,0,0,0,0,500013,Lock,25,2,0,0,6,2,45,500022,0,0,0,0,47.3,3,23,12,0,0,0,0,0,0,0,0,0,3.09,11,0,0,5,5,1,0,0,97.8,0,0,0,0,0,0,0.8,2,4,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,7,2,0,0,1,1,0,0,0,0,0,0,2,7,4
100006241,Hamish Stewart,0,0,0,0.0,87,10,87,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20251110240,10,87,0,0,0,0.0,0,0,0,0,0,0,0,0,32,32,0,0,0,3,500005,0,0,0,0,0,0,500014,Interchange,25,2,0,0,6,2,23,500022,0,0,1,0,31.4,0,14,4,0,0,0,0,0,0,0,0,0,3.34,9,0,0,3,5,1,0,0,100.0,0,0,0,0,0,0,0.4,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,7,0,0,1,0,0,0,0,0,0,0,0,3,7,3
503449,Jacob Liddle,0,0,0,0.0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20251110240,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,30,30,1,0,0,0,500005,0,0,0,0,0,0,500014,Interchange,25,2,0,0,0,0,26,500022,0,0,0,0,1.2,0,37,36,0,0,0,0,0,0,0,0,0,4.24,1,0,0,0,0,1,0,1,96.3,0,0,0,0,0,6,36.0,0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500916,Raymond Faitala-Mariner,0,0,0,0.0,82,7,82,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20251110240,6,75,0,0,0,0.0,6,1,0,0,0,0,0,0,20,20,1,0,0,0,500005,0,0,0,0,0,0,500014,Interchange,25,2,0,0,0,0,11,500022,0,0,0,0,37.7,0,8,1,0,0,0,0,0,0,0,0,0,3.97,7,0,0,1,3,2,1,0,91.7,0,0,0,0,0,0,0.14,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3
100011308,Toby Couchman,0,0,0,0.0,170,17,170,17,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,20251110240,14,132,0,0,0,0.0,38,3,0,0,0,0,0,0,62,62,1,0,0,2,500005,0,0,0,0,0,0,500014,Interchange,25,2,0,0,6,2,45,500022,0,0,0,0,69.4,0,19,1,2,0,0,0,0,0,0,0,0,3.93,14,0,0,2,5,6,1,2,97.8,0,0,0,0,0,0,0.06,0,3,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,12,0,0,0,0,0,0,0,0,0,0,0,4,6,10
504087,Scott Drinkwater,2,0,2,100.0,157,16,157,16,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,20251110250,1,13,0,0,0,75.0,46,5,3,2,1,1,0,1,80,80,2,1,0,1,500028,0,0,0,0,0,8,500001,Fullback,36,2,0,0,6,4,3,500012,1,0,0,0,14.4,4,42,28,5,0,0,1,0,0,0,0,0,2.96,9,0,3,2,1,2,1,0,60.0,0,0,0,0,0,11,1.75,1,0,5,46.0,0,1,0,1,0,0,0,0,0,0,0,6,0,3,0,0,0,1,0,1,0,0,0,0,10,2,3,6,3
506040,Braidon Burns,0,0,0,0.0,93,11,93,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20251110250,0,0,0,0,0,0.0,64,6,0,1,0,0,0,0,46,46,1,0,0,0,500028,0,0,0,0,0,0,500002,Winger,36,2,0,0,1,0,0,500012,0,0,0,0,19.0,0,11,0,0,0,0,0,0,0,0,0,0,4.2,10,0,0,1,3,4,2,0,0.0,0,0,0,0,0,0,0.0,0,0,5,56.8,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4
100008940,Jaxon Purdue,0,0,0,0.0,56,10,56,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20251110250,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,70,70,2,0,0,1,500028,1,0,0,0,0,4,500003,Centre,36,2,0,1,2,3,9,500012,1,0,0,1,15.8,1,11,4,2,0,0,0,0,0,0,0,0,3.44,9,0,0,5,1,3,0,1,81.8,0,1,0,0,0,2,0.4,2,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5
100006643,Viliami Vailea,0,0,0,0.0,104,12,104,12,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20251110250,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,80,80,4,2,0,2,500028,0,0,0,0,0,0,500004,Centre,36,2,0,0,3,4,10,500012,0,0,0,0,33.5,0,15,1,0,0,0,0,0,0,0,0,0,3.58,10,0,0,2,6,1,1,2,71.4,0,0,0,0,0,0,0.08,3,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,2,0,12,1,3,0,0,0,0,0,0,0,0,0,0,2,5,5
508443,Murray Taulagi,0,0,0,0.0,138,13,138,13,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,20251110250,0,0,0,0,0,0.0,3,1,0,1,1,0,0,1,80,80,1,1,1,1,500028,1,0,0,0,0,0,500005,Winger,36,2,0,0,3,3,4,500012,0,0,0,0,51.0,0,14,1,0,0,0,0,0,0,0,0,0,3.2,10,0,0,5,4,1,0,1,80.0,0,0,1,0,0,12,0.08,2,0,1,3.4,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,4,6
506424,Tom Dearden,0,0,0,0.0,110,13,110,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20251110250,0,0,0,0,0,64.3,0,0,4,0,0,0,0,0,80,80,2,0,0,0,500028,0,0,0,0,0,0,500006,Five-Eighth,36,2,0,0,3,0,20,500012,0,0,0,0,29.8,5,41,28,7,1,2,1,0,0,0,0,0,3.55,8,0,0,2,4,1,1,0,90.9,0,0,0,0,0,10,2.15,3,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,5,4,0,1,0,0,0,0,0,0,0,4,2,3,5
100007888,Thomas Duffy,0,0,0,0.0,36,5,36,5,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20251110250,0,0,1,0,0,383.9,0,0,13,1,0,0,0,0,80,80,5,0,0,3,500028,1,0,0,0,0,0,500007,Halfback,36,2,0,0,3,0,17,500012,0,0,1,0,2.8,3,43,26,3,0,0,2,0,0,0,0,0,4.65,4,0,0,0,1,2,1,0,73.9,0,0,0,1,0,0,5.2,2,1,0,0.0,0,1,1,0,0,0,0,0,0,0,1,3,0,11,1,3,0,0,0,0,0,0,0,0,0,9,1,1,3
500602,Jordan McLean,0,0,0,0.0,91,11,91,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20251110250,11,91,1,0,0,0.0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,500028,0,0,0,0,0,0,500008,Prop,36,2,0,0,2,0,21,500012,0,0,0,0,33.8,0,13,2,4,0,0,0,0,0,0,0,0,2.67,11,0,2,5,4,0,0,0,95.5,0,0,0,0,0,0,0.18,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,1,9,2
503944,Reece Robson,0,0,0,0.0,28,3,28,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,20251110250,0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,80,80,2,0,0,0,500028,0,0,0,0,0,0,500009,Hooker,36,2,0,0,0,1,42,500012,0,0,0,0,4.9,2,111,108,1,0,0,0,0,0,0,0,0,2.48,1,0,0,1,0,0,0,1,89.4,0,0,0,0,0,28,36.0,0,3,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
504065,Sam McIntyre,0,0,0,0.0,117,14,117,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20251110250,10,84,1,0,0,0.0,0,0,0,0,0,0,0,0,60,60,1,0,0,1,500028,0,0,0,0,0,0,500010,Prop,36,2,0,0,1,2,21,500012,0,0,0,0,34.2,3,12,3,4,0,0,0,0,0,0,0,0,3.4,11,0,1,2,6,2,0,0,91.3,0,0,0,0,0,0,0.21,3,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,6,3,0,0,0,0,0,0,0,0,0,0,1,6,5
502214,John Bateman,0,0,0,0.0,112,12,112,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,20251110250,11,108,0,0,0,0.0,0,0,0,0,0,0,0,0,80,80,5,1,0,2,500028,1,0,0,0,0,0,500011,2nd Row,36,2,0,0,3,1,38,500012,0,0,0,0,42.6,1,18,6,1,0,0,0,0,0,0,0,0,3.32,9,0,0,3,5,1,0,1,88.4,1,0,0,0,0,0,0.5,2,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,9,2,0,0,0,0,0,0,0,0,7,0,2,5,5
506555,Kai O'Donnell,0,0,0,0.0,72,9,72,9,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,20251110250,7,64,1,0,0,0.0,0,1,0,1,0,0,0,0,67,67,2,0,0,3,500028,0,0,0,0,0,0,500012,2nd Row,36,2,0,0,3,3,29,500012,0,0,0,0,26.3,0,10,0,1,0,0,0,0,0,0,0,0,3.09,8,0,2,2,3,1,0,1,90.6,0,0,0,0,0,0,0.0,1,2,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,2,1,0,0,0,0,0,0,0,0,0,0,1,7,1
504374,Reuben Cotter,0,0,0,0.0,91,10,91,10,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,20251110250,8,79,0,0,0,0.0,0,0,0,0,0,0,0,0,50,50,4,0,1,2,500028,3,0,0,0,0,0,500013,Lock,36,2,0,0,6,0,36,500012,0,0,0,0,32.4,2,12,3,1,0,0,0,0,0,0,0,0,3.21,8,0,1,2,4,1,0,1,90.0,0,0,1,2,0,0,0.3,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,3,5,3
500405,Coen Hess,0,0,0,0.0,75,8,75,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20251110250,6,48,1,0,0,0.0,26,2,0,0,0,0,0,0,38,38,0,1,0,4,500028,0,0,0,0,0,0,500014,Interchange,36,2,0,0,1,2,29,500012,0,0,0,0,27.3,0,8,0,1,0,0,0,0,0,0,0,0,2.83,7,0,0,4,3,0,0,0,96.7,0,0,0,0,0,0,0.0,1,4,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,5,1,0,1,0,0,0,0,0,0,4,0,1,5,2
100004869,Griffin Neame,0,0,0,0.0,72,8,72,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20251110250,8,72,0,0,0,0.0,0,0,0,0,0,0,0,0,30,30,2,0,0,1,500028,0,0,0,0,0,0,500014,Interchange,36,2,0,0,3,0,24,500012,0,0,0,0,35.5,0,8,0,0,0,0,0,0,0,0,0,0,3.43,8,0,0,1,6,1,0,0,92.3,0,0,0,0,0,0,0.0,0,3,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,2,4,4
505612,Harrison Edwards,0,0,0,0.0,86,9,86,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20251110250,8,82,1,0,0,0.0,0,0,0,0,0,0,0,0,45,45,3,0,0,1,500028,0,0,0,0,0,0,500014,Interchange,36,2,0,0,0,0,38,500012,0,0,0,0,34.7,1,11,3,2,0,0,0,0,0,0,0,0,3.48,8,0,0,1,7,0,0,0,90.5,0,0,0,0,0,0,0.33,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,0,0,0,0,0,0,0,0,0,1,2,6
502409,Karl Lawton,0,0,0,0.0,27,3,27,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20251110250,3,27,1,0,0,0.0,0,0,0,0,0,0,0,0,28,28,1,0,0,4,500028,0,0,0,0,0,0,500014,Interchange,36,2,0,0,4,0,21,500012,0,0,0,0,11.1,0,5,2,0,0,0,0,0,0,0,0,0,3.9,2,0,0,1,0,1,0,0,91.3,0,0,0,0,0,0,0.67,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,1,0,0,0,0,0,0,0,0,2,1,2
504279,William Kennedy,0,0,0,0.0,126,14,126,14,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20251110250,1,8,0,0,0,0.0,56,5,0,4,0,0,2,0,80,80,2,1,0,1,500012,2,0,0,0,0,0,500001,Fullback,12,2,0,0,7,2,9,500028,0,0,2,1,25.2,2,33,20,0,0,0,0,0,0,0,0,0,4.1,11,0,0,3,3,2,3,1,81.8,0,0,0,1,1,9,1.43,1,0,5,56.6,1,0,0,0,0,0,0,0,0,0,0,7,0,3,1,1,0,1,0,0,0,0,0,0,10,0,2,5,6
509559,Samuel Stonestreet,0,0,0,0.0,229,18,229,18,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20251110250,1,10,0,0,0,6.5,11,2,1,2,2,0,0,4,80,80,1,0,0,1,500012,1,0,0,0,0,8,500002,Winger,12,2,0,0,5,2,6,500028,2,0,0,0,45.3,0,20,0,0,1,0,0,0,0,0,0,0,3.63,14,0,0,4,5,3,2,2,85.7,0,0,1,0,0,0,0.0,1,0,2,11.6,1,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,1,2,9,5
